"iddate","year","idgeo","isoalpha3","fuente","indicator","area","quintile","sex","education_level","age","ethnicity","disability","migration","value","level","se","cv","sample","quality_check"
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","Total","Total","15_29","Otro","Total","Total","0.0340545133668867","20840","0.000231847346716768","0.680812391059469","61196",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","men","Total","15_64","Indi","Total","Total","0.0413223140495868","100","0.00404595402489444","9.79120874024455","242",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","men","Total","15_64","Otro","Total","Total","0.0532079993713657","54170","0.000222446103034351","0.418068910055772","101808",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","women","Total","15_64","Indi","Total","Total","0.0119047619047619","20","0.00264609309359515","22.2271819861992","168",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","women","Total","15_64","Otro","Total","Total","0.0358980372612539","24490","0.000225235994252425","0.627432615920567","68221",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","Total","Total","15_64","Indi","Total","Total","0.0292682926829268","120","0.00263242722672226","8.99412635796771","410",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","Total","Total","15_64","Otro","Total","Total","0.0462626963635615","78660","0.000161089916068138","0.348206932864853","170029",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","men","Total","15_24","Indi","Total","Total","0.0350877192982456","20","0.00770697693170139","21.964884255349","57",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","men","Total","15_24","Otro","Total","Total","0.028285209192693","6240","0.000352968953139402","1.24789231974493","22061",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","men","Total","25_64","Indi","Total","Total","0.0432432432432432","80","0.00472905139662473","10.9359313546947","185",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","men","Total","25_64","Otro","Total","Total","0.0601025743915132","47930","0.000266151911858378","0.442829470372838","79747",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","men","Total","65+","Otro","Total","Total","0.0136918508742989","830","0.000471986334756506","3.44720621842643","6062",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","women","Total","15_24","Indi","Total","Total","0.0606060606060606","20","0.0131348444781919","21.6724933890166","33",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","women","Total","15_24","Otro","Total","Total","0.0196190631897327","2400","0.000396524543756262","2.02111864323765","12233",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","women","Total","25_64","Otro","Total","Total","0.0394548831892548","22090","0.000260172738511774","0.659418346935138","55988",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","women","Total","65+","Otro","Total","Total","0.00494350282485876","140","0.000416768261823687","8.43062655346201","2832",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","Total","Total","15_24","Indi","Total","Total","0.0444444444444444","40","0.00686934703370052","15.4560308258262","90",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","Total","Total","15_24","Otro","Total","Total","0.0251939114713944","8640","0.000267607230974583","1.06219009016694","34294",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","Total","Total","25_64","Indi","Total","Total","0.025","80","0.00275992527072745","11.0397010829098","320",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","Total","Total","25_64","Otro","Total","Total","0.0515858105868052","70020","0.000189853333672492","0.368034022365549","135735",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","Total","Total","65+","Otro","Total","Total","0.0109062289183719","970","0.000348263111190456","3.19324959889476","8894",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","men","Total","Total","Indi","Total","Total","0.0230414746543779","100","0.00227744728854557","9.88412123228778","434",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.0318894190907457","55000","0.000133791260887959","0.419547501029221","172471",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","women","Total","Total","Indi","Total","Total","0.00611620795107034","20","0.00136343691815083","22.2921936117661","327",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.0186053889908673","24630","0.000117443337078251","0.631232903197564","132381",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","Total","Total","Total","Indi","Total","Total","0.0157687253613666","120","0.00142808660858121","9.05644924275253","761",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.0261208717672838","79630","9.13485879383143e-05","0.349714928169923","304852",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","rural","Total","men","Total","15_29","Total","Total","Total","0.0364627584253752","5150","0.000498746841327894","1.36782531784761","14124",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","urban","Total","men","Total","15_29","Total","Total","Total","0.0395273362736124","9500","0.000397446109561427","1.00549682075782","24034",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","rural","Total","women","Total","15_29","Total","Total","Total","0.0161234991423671","940","0.000521633729891745","3.23523898432859","5830",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","urban","Total","women","Total","15_29","Total","Total","Total","0.030531712656259","5300","0.000412933422057483","1.3524738251879","17359",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","rural","Total","Total","Total","15_29","Total","Total","Total","0.0305201964518392","6090","0.000385077427200378","1.26171346179907","19954",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","urban","Total","Total","Total","15_29","Total","Total","Total","0.0357548377745029","14800","0.000288600904933553","0.807166030940174","41393",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","rural","Total","men","Total","15_64","Total","Total","Total","0.0361199591321594","12020","0.00032344951936178","0.895486947198113","33278",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","urban","Total","men","Total","15_64","Total","Total","Total","0.0614348862909324","42250","0.000289556891655399","0.471323232021896","68772",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","rural","Total","women","Total","15_64","Total","Total","Total","0.0153955303299042","2170","0.000327940978516436","2.13010511160791","14095",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","urban","Total","women","Total","15_64","Total","Total","Total","0.0411463513463734","22340","0.000269566492864599","0.655140696669228","54294",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","rural","Total","Total","Total","15_64","Total","Total","Total","0.0299537711354569","14190","0.00024766037449366","0.826808662500926","47373",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","urban","Total","Total","Total","15_64","Total","Total","Total","0.052484032957925","64590","0.000201019332187117","0.383010452623312","123066",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","rural","Total","men","Total","15_24","Total","Total","Total","0.0317269952027911","2910","0.000578737148891928","1.82411585210885","9172",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","urban","Total","men","Total","15_24","Total","Total","Total","0.0258767186775838","3350","0.000441259188885136","1.70523625650954","12946",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","rural","Total","men","Total","25_64","Total","Total","Total","0.0377914212229321","9110","0.000388390544730925","1.02772145678196","24106",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","urban","Total","men","Total","25_64","Total","Total","Total","0.0696807938953176","38900","0.000340764451462859","0.489036407901428","55826",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","rural","Total","men","Total","65+","Total","Total","Total","0.00546249089584851","150","0.000444790681683041","8.14263474601086","2746",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","urban","Total","men","Total","65+","Total","Total","Total","0.0204081632653061","680","0.000774590278898042","3.79549236660041","3332",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","rural","Total","women","Total","15_24","Total","Total","Total","0.0156555772994129","560","0.000656369838002302","4.1925623402397","3577",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","urban","Total","women","Total","15_24","Total","Total","Total","0.0214063758775463","1860","0.000491007205950916","2.29374280242339","8689",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","rural","Total","women","Total","25_64","Total","Total","Total","0.0153070926031565","1610","0.000378556036966946","2.47307602286853","10518",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","urban","Total","women","Total","25_64","Total","Total","Total","0.0449073566494902","20480","0.000306672805374895","0.682901039507915","45605",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","urban","Total","women","Total","65+","Total","Total","Total","0.00654817586529467","140","0.00055160694146587","8.42382600610022","2138",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","rural","Total","Total","Total","15_24","Total","Total","Total","0.0272178210055691","3470","0.0004557182481512","1.6743377365071","12749",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","urban","Total","Total","Total","15_24","Total","Total","Total","0.0240813496648948","5210","0.000329586011609745","1.36863596183816","21635",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","rural","Total","Total","Total","25_64","Total","Total","Total","0.0309611829944547","10720","0.0002943680972149","0.950765018467231","34624",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","urban","Total","Total","Total","25_64","Total","Total","Total","0.0585422602557404","59380","0.000233104042165654","0.398180803316006","101431",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","rural","Total","Total","Total","65+","Total","Total","Total","0.00435034802784223","150","0.000354430955477457","8.14718622990849","3448",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","urban","Total","Total","Total","65+","Total","Total","Total","0.0149908592321755","820","0.000519564811772071","3.46587746389418","5470",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","rural","Total","men","Total","Total","Total","Total","Total","0.0190543291059966","12170","0.000171068816334866","0.897795012268521","63870",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","urban","Total","men","Total","Total","Total","Total","Total","0.0393726784977301","42930","0.000186248156826227","0.473039081750471","109035",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","rural","Total","women","Total","Total","Total","Total","Total","0.00530705079605762","2170","0.000113623430500845","2.14099006900878","40889",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","urban","Total","women","Total","Total","Total","Total","Total","0.0244829501519293","22480","0.000161280932961534","0.658747953006898","91819",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","rural","Total","Total","Total","Total","Total","Total","Total","0.013688561364656","14340","0.000113524674788918","0.829339707546185","104759",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","urban","Total","Total","Total","Total","Total","Total","Total","0.0325659434215898","65410","0.000125242657815451","0.384581696879141","200854",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","men","Total","15_29","Total","Total","Total","0.0383929975365585","14650","0.000311051297510038","0.810177161118637","38158",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","women","Total","15_29","Total","Total","Total","0.0269093104489197","6240","0.000336036871602873","1.24877548326907","23189",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","Total","Total","15_29","Total","Total","Total","0.0340521948913557","20890","0.000231554230694913","0.679997960289173","61347",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","men","Total","15_64","Total","Total","Total","0.0531798138167565","54270","0.000222126644445534","0.417689774565446","102050",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","women","Total","15_64","Total","Total","Total","0.035839096930793","24510","0.00022478129068497","0.627195744131148","68389",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","Total","Total","15_64","Total","Total","Total","0.0462218154295672","78780","0.00016082838584508","0.347949089299944","170439",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","men","Total","15_24","Total","Total","Total","0.028302739849896","6260","0.000352619887033294","1.24588604814735","22118",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","men","Total","25_64","Total","Total","Total","0.0600635540209178","48010","0.000265762939144959","0.442469553254215","79932",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","men","Total","65+","Total","Total","Total","0.0136558078315235","830","0.000470752457954099","3.44726920415062","6078",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","women","Total","15_24","Total","Total","Total","0.0197293331159302","2420","0.000397079737634077","2.01263638918165","12266",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","women","Total","25_64","Total","Total","Total","0.0393599771929512","22090","0.000259559732819665","0.659450922817476","56123",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","women","Total","65+","Total","Total","Total","0.00492957746478873","140","0.000415597174735521","8.43068554463485","2840",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","Total","Total","15_24","Total","Total","Total","0.0252442996742671","8680","0.000267516981975227","1.05971243182445","34384",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","Total","Total","25_64","Total","Total","Total","0.0515232810260556","70100","0.00018952121850325","0.367836082502991","136055",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","Total","Total","65+","Total","Total","Total","0.010876878223817","970","0.000347331023547252","3.1932969773138","8918",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0318672103178046","55100","0.000133578238451413","0.419171421405473","172905",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0185746149440878","24650","0.000117203343523696","0.630986665815115","132708",""
"year","2007","country","SLV","SLV-IPUMS","empleo_publico_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.026095094122305","79750","9.11909622760544e-05","0.349456345505603","305613",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","men","Total","Total","Total","Total","Migrant","0.167353668590272","2030","0.00338935847647922","2.02526691230015","1213",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","men","Total","Total","Total","Total","Non-migrant","0.168254781818605","288880","0.000285498502368421","0.169682251691494","171692",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","women","Total","Total","Total","Total","Migrant","0.0203349282296651","170","0.00154367899749777","7.59126848181257","836",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","women","Total","Total","Total","Total","Non-migrant","0.0230450740111623","30390","0.000130662216379977","0.566985449110243","131872",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","Total","Total","Total","Total","Total","Migrant","0.107369448511469","2200","0.00216274469568918","2.01430176430324","2049",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","Total","Total","Total","Total","Total","Non-migrant","0.105173867784059","319270","0.000176075170914621","0.167413421817038","303564",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","rural","Total","men","Total","Total","Indi","Total","Total","0.371287128712871","750","0.0107499250921872","2.89531315816241","202",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","rural","Total","men","Total","Total","Otro","Total","Total","0.344458754790476","219310","0.000595536001518931","0.172890365896253","63668",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","urban","Total","men","Total","Total","Indi","Total","Total","0.146551724137931","340","0.00734243442112387","5.01013172264923","232",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","urban","Total","men","Total","Total","Otro","Total","Total","0.0648051983860739","70510","0.000236012784710997","0.364188044460511","108803",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","rural","Total","women","Total","Total","Indi","Total","Total","0.0367647058823529","50","0.00510284395069071","13.8797355458787","136",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","rural","Total","women","Total","Total","Otro","Total","Total","0.0468431771894094","19090","0.000330998145221377","0.706609083929114","40753",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","urban","Total","women","Total","Total","Indi","Total","Total","0.0157068062827225","30","0.00284504736562118","18.1134682277882","191",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","urban","Total","women","Total","Total","Otro","Total","Total","0.0124306980399005","11390","0.000115749052784751","0.931154891006251","91628",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","rural","Total","Total","Total","Total","Indi","Total","Total","0.236686390532544","800","0.00731105070742331","3.08891892388635","338",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","rural","Total","Total","Total","Total","Otro","Total","Total","0.228306566686778","238400","0.00041075955992529","0.179915788619793","104421",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","urban","Total","Total","Total","Total","Indi","Total","Total","0.0874704491725768","370","0.00434394145343337","4.96618171568194","423",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","urban","Total","Total","Total","Total","Otro","Total","Total","0.0408619425138826","81900","0.000139835557888663","0.34221466060052","200431",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","men","Total","15_29","Indi","Total","Total","0.377777777777778","340","0.0161610549846455","4.27792631946499","90",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","men","Total","15_29","Otro","Total","Total","0.242723547336345","92400","0.000694869342868667","0.286280153077104","38068",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","women","Total","15_29","Indi","Total","Total","0.0491803278688525","30","0.00875547821198807","17.8028056977091","61",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","women","Total","15_29","Otro","Total","Total","0.0424593566240055","9820","0.000419272399250082","0.987467622184919","23128",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","Total","Total","15_29","Indi","Total","Total","0.245033112582781","370","0.011068476995228","4.51713520616061","151",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","Total","Total","15_29","Otro","Total","Total","0.167037061245833","102220","0.000476823599296823","0.285459763085192","61196",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","men","Total","15_64","Indi","Total","Total","0.388429752066116","940","0.0099076746230562","2.55069921146766","242",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","men","Total","15_64","Otro","Total","Total","0.24276088323118","247150","0.000424927581635511","0.175039559907538","101808",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","women","Total","15_64","Indi","Total","Total","0.0357142857142857","60","0.00452761207890277","12.6773138209277","168",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","women","Total","15_64","Otro","Total","Total","0.0397531551868193","27120","0.000236547414716058","0.595040603958119","68221",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","Total","Total","15_64","Indi","Total","Total","0.24390243902439","1000","0.00670664103455861","2.74972282416903","410",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","Total","Total","15_64","Otro","Total","Total","0.161307776908645","274270","0.000282076860076958","0.174868729507511","170029",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","men","Total","15_24","Indi","Total","Total","0.350877192982456","200","0.0199895757231511","5.69702908109808","57",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","men","Total","15_24","Otro","Total","Total","0.286478400797788","63200","0.000962580161309583","0.336004445231815","22061",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","men","Total","25_64","Indi","Total","Total","0.4","740","0.01138989594903","2.8474739872575","185",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","men","Total","25_64","Otro","Total","Total","0.230666984337969","183950","0.000471729164269053","0.204506581478468","79747",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","men","Total","65+","Indi","Total","Total","0.625","100","0.0382732772309872","6.12372435695795","16",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","men","Total","65+","Otro","Total","Total","0.554932365555922","33640","0.00201848287043153","0.36373493342913","6062",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","women","Total","15_24","Indi","Total","Total","0.0303030303030303","10","0.00943635083832149","31.1399577664609","33",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","women","Total","15_24","Otro","Total","Total","0.051009564293305","6240","0.000629057343857822","1.23321450118794","12233",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","women","Total","25_64","Indi","Total","Total","0.037037037037037","50","0.00513991604806453","13.8777733297742","135",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","women","Total","25_64","Otro","Total","Total","0.0372937057940987","20880","0.000253231191751935","0.679018580642115","55988",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","women","Total","65+","Indi","Total","Total","0.125","10","0.0369754986443726","29.5803989154981","8",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","women","Total","65+","Otro","Total","Total","0.0872175141242938","2470","0.00167663634711756","1.92236199799066","2832",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","Total","Total","15_24","Indi","Total","Total","0.233333333333333","210","0.0140984194893884","6.04217978116644","90",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","Total","Total","15_24","Otro","Total","Total","0.202484399603429","69440","0.000686208836274785","0.338894669228218","34294",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","Total","Total","25_64","Indi","Total","Total","0.246875","790","0.0076224941451068","3.08759256510655","320",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","Total","Total","25_64","Otro","Total","Total","0.150904335654032","204830","0.000307243884214336","0.203601760600659","135735",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","Total","Total","65+","Indi","Total","Total","0.458333333333333","110","0.032162600491415","7.01729465267237","24",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","Total","Total","65+","Otro","Total","Total","0.406004047672588","36110","0.00164667678146023","0.40558137065376","8894",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","men","Total","Total","Indi","Total","Total","0.251152073732719","1090","0.00658294664584521","2.62109985715305","434",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.168039844379635","289820","0.000284707795339116","0.169428742564118","172471",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","women","Total","Total","Indi","Total","Total","0.0244648318042813","80","0.00270158543377487","11.0427304605548","327",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.0230244521494776","30480","0.000130353792499112","0.56615372063074","132381",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","Total","Total","Total","Indi","Total","Total","0.153745072273325","1170","0.00413484162289025","2.68941408121323","761",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.105067376956687","320300","0.00017562429367883","0.16715397182822","304852",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","rural","Total","men","Total","15_29","Total","Total","Total","0.52690455961484","74420","0.00132849983607188","0.252132917020683","14124",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","urban","Total","men","Total","15_29","Total","Total","Total","0.076225347424482","18320","0.000541277156009397","0.710101264603157","24034",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","rural","Total","women","Total","15_29","Total","Total","Total","0.113550600343053","6620","0.00131397594627494","1.15717217020889","5830",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","urban","Total","women","Total","15_29","Total","Total","Total","0.0186070626188144","3230","0.000324338140241744","1.74309157165834","17359",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","rural","Total","Total","Total","15_29","Total","Total","Total","0.406134108449434","81040","0.00109942077564211","0.270703876569133","19954",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","urban","Total","Total","Total","15_29","Total","Total","Total","0.0520619428405769","21550","0.000345292156683455","0.663233329076484","41393",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","rural","Total","men","Total","15_64","Total","Total","Total","0.567341787367029","188800","0.000858847890912112","0.151381038738206","33278",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","urban","Total","men","Total","15_64","Total","Total","Total","0.086212412028151","59290","0.000338455595172404","0.392583373101646","68772",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","rural","Total","women","Total","15_64","Total","Total","Total","0.121248669741043","17090","0.000869438662988149","0.717070681967113","14095",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","urban","Total","women","Total","15_64","Total","Total","Total","0.0185840055991454","10090","0.000183282208896093","0.986236298295783","54294",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","rural","Total","Total","Total","15_64","Total","Total","Total","0.434614653916788","205890","0.000720209776769347","0.165712262639731","47373",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","urban","Total","Total","Total","15_64","Total","Total","Total","0.0563762533924886","69380","0.000207911491295598","0.368792672063765","123066",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","rural","Total","men","Total","15_24","Total","Total","Total","0.562363715656345","51580","0.00163807312029161","0.291283572301563","9172",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","urban","Total","men","Total","15_24","Total","Total","Total","0.0913023327668778","11820","0.000800539641094896","0.876800862403936","12946",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","rural","Total","men","Total","25_64","Total","Total","Total","0.569235874885921","137220","0.00100856366704929","0.177178514486884","24106",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","urban","Total","men","Total","25_64","Total","Total","Total","0.0850320639128721","47470","0.000373315517182401","0.439029114434901","55826",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","rural","Total","men","Total","65+","Total","Total","Total","0.853241077931537","23430","0.00213544243179847","0.250274217572283","2746",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","urban","Total","men","Total","65+","Total","Total","Total","0.309423769507803","10310","0.00253238745171899","0.818420464512869","3332",""
"year","2007","country","SLV","SLV-IPUMS","tasa_agro_PHC","rural","Total","women","Total","15_24","Total","Total","Total","0.118255521386637","4230","0.00170735023221302","1.44378056279573","3577",""
